arrangement,method,mean_position_error,mean_angular_error,combined_error,max_position_error,max_angular_error,order,signs
"[qx,qw,qz,qy]_signs+,-,-,+",Random Forest,0.0038569251599829073,1.9555200584348815,0.19940893100347107,0.017781983427790426,13.093346677070311,"[0, 3, 2, 1]","[1, -1, -1, 1]"
"[qx,qw,qz,qy]_signs+,-,+,-",Linear Transform,0.020581519873897242,121.46619650640751,12.167201170514648,0.0782562721203944,178.89255448955996,"[0, 3, 2, 1]","[1, -1, 1, -1]"
"[qx,qw,qz,qy]_signs+,-,+,-",Rigid Body,0.021069135446185345,121.46062360991044,12.16713149643723,0.09149870701352138,177.36257157291485,"[0, 3, 2, 1]","[1, -1, 1, -1]"
"[qx,qw,qz,qy]_signs+,-,+,-",Random Forest,0.003850483357551848,1.971250721616677,0.20097555551921956,0.017941727503502643,13.319243729821032,"[0, 3, 2, 1]","[1, -1, 1, -1]"
"[qx,qw,qz,qy]_signs+,-,+,+",Linear Transform,0.020581519873897242,138.6443137260088,13.885012892474776,0.0782562721203944,174.3276622173122,"[0, 3, 2, 1]","[1, -1, 1, 1]"
"[qx,qw,qz,qy]_signs+,-,+,+",Rigid Body,0.021069135446185345,137.9826610512035,13.819335240566536,0.09149870701352138,174.08377816102228,"[0, 3, 2, 1]","[1, -1, 1, 1]"
"[qx,qw,qz,qy]_signs+,-,+,+",Random Forest,0.0038357341322618546,1.952068744036246,0.19904260853588646,0.017899213781831742,12.827072789459459,"[0, 3, 2, 1]","[1, -1, 1, 1]"
"[qx,qw,qz,qy]_signs+,+,-,-",Linear Transform,0.020581519873897242,113.41524615350941,11.362106135224838,0.0782562721203944,178.4540069772055,"[0, 3, 2, 1]","[1, 1, -1, -1]"
"[qx,qw,qz,qy]_signs+,+,-,-",Rigid Body,0.021069135446185345,112.4847821455121,11.269547349997396,0.09149870701352138,178.93574343337815,"[0, 3, 2, 1]","[1, 1, -1, -1]"
"[qx,qw,qz,qy]_signs+,+,-,-",Random Forest,0.003863454679834566,1.9677260793780698,0.20063606261764155,0.017917844391743168,13.36959473075754,"[0, 3, 2, 1]","[1, 1, -1, -1]"
"[qx,qw,qz,qy]_signs+,+,-,+",Linear Transform,0.020581519873897242,143.9860475127499,14.419186271148888,0.0782562721203944,179.50796373285021,"[0, 3, 2, 1]","[1, 1, -1, 1]"
"[qx,qw,qz,qy]_signs+,+,-,+",Rigid Body,0.021069135446185345,144.62934258593805,14.48400339403999,0.09149870701352138,179.97648361233007,"[0, 3, 2, 1]","[1, 1, -1, 1]"
"[qx,qw,qz,qy]_signs+,+,-,+",Random Forest,0.0038421138879943736,1.9742151887836308,0.20126363276635748,0.017885697088992226,12.98800193829706,"[0, 3, 2, 1]","[1, 1, -1, 1]"
"[qx,qw,qz,qy]_signs+,+,+,-",Linear Transform,0.020581519873897242,127.7216408037564,12.792745600249537,0.0782562721203944,179.45305217453787,"[0, 3, 2, 1]","[1, 1, 1, -1]"
"[qx,qw,qz,qy]_signs+,+,+,-",Rigid Body,0.021069135446185345,127.27015703951099,12.748084839397285,0.09149870701352138,179.15290883794384,"[0, 3, 2, 1]","[1, 1, 1, -1]"
"[qx,qw,qz,qy]_signs+,+,+,-",Random Forest,0.0038653346782959756,1.9662912924116607,0.20049446391946205,0.017926544300565093,12.857319724806484,"[0, 3, 2, 1]","[1, 1, 1, -1]"
"[qx,qw,qz,qy]_signs+,+,+,+",Linear Transform,0.020581519873897242,139.39628310162104,13.960209830036002,0.0782562721203944,179.4702498076829,"[0, 3, 2, 1]","[1, 1, 1, 1]"
"[qx,qw,qz,qy]_signs+,+,+,+",Rigid Body,0.021069135446185345,139.19591308023638,13.940660443469824,0.09149870701352138,179.93905950064365,"[0, 3, 2, 1]","[1, 1, 1, 1]"
"[qx,qw,qz,qy]_signs+,+,+,+",Random Forest,0.0038472230654482973,1.9827415233589571,0.20212137540134403,0.017858924380732274,13.110511680443569,"[0, 3, 2, 1]","[1, 1, 1, 1]"
"[qy,qx,qz,qw]_signs-,-,-,-",Linear Transform,0.020581519873897242,165.19721109010996,16.540302628884895,0.0782562721203944,179.76629617982056,"[1, 0, 2, 3]","[-1, -1, -1, -1]"
"[qy,qx,qz,qw]_signs-,-,-,-",Rigid Body,0.021069135446185345,164.96618217958783,16.51768735340497,0.09149870701352138,179.98539030885962,"[1, 0, 2, 3]","[-1, -1, -1, -1]"
"[qy,qx,qz,qw]_signs-,-,-,-",Random Forest,0.003880687867763232,1.9645827364878166,0.2003389615165449,0.01787064129964648,14.411196497229676,"[1, 0, 2, 3]","[-1, -1, -1, -1]"
"[qy,qx,qz,qw]_signs-,-,-,+",Linear Transform,0.020581519873897242,125.02708682654712,12.52329020252861,0.0782562721203944,178.48819410091923,"[1, 0, 2, 3]","[-1, -1, -1, 1]"
"[qy,qx,qz,qw]_signs-,-,-,+",Rigid Body,0.021069135446185345,125.11641577184548,12.532710712630733,0.09149870701352138,179.56876350121226,"[1, 0, 2, 3]","[-1, -1, -1, 1]"
"[qy,qx,qz,qw]_signs-,-,-,+",Random Forest,0.003851092982908322,1.971254922526055,0.20097658523551382,0.0180975029246551,13.644147054883966,"[1, 0, 2, 3]","[-1, -1, -1, 1]"
"[qy,qx,qz,qw]_signs-,-,+,-",Linear Transform,0.020581519873897242,145.47344087656296,14.567925607530194,0.0782562721203944,179.63576191034278,"[1, 0, 2, 3]","[-1, -1, 1, -1]"
"[qy,qx,qz,qw]_signs-,-,+,-",Rigid Body,0.021069135446185345,144.70668855550042,14.491737990996228,0.09149870701352138,179.74702206264305,"[1, 0, 2, 3]","[-1, -1, 1, -1]"
"[qy,qx,qz,qw]_signs-,-,+,-",Random Forest,0.0038909703961373335,1.9669192306920993,0.20058289346534727,0.01816983318295071,13.258676781159567,"[1, 0, 2, 3]","[-1, -1, 1, -1]"
"[qy,qx,qz,qw]_signs-,-,+,+",Linear Transform,0.020581519873897242,144.66126762808835,14.486708282682732,0.0782562721203944,177.6980330453978,"[1, 0, 2, 3]","[-1, -1, 1, 1]"
"[qy,qx,qz,qw]_signs-,-,+,+",Rigid Body,0.021069135446185345,145.1188334981116,14.532952485257345,0.09149870701352138,176.9852813169587,"[1, 0, 2, 3]","[-1, -1, 1, 1]"
"[qy,qx,qz,qw]_signs-,-,+,+",Random Forest,0.0038663743163946515,1.9705407117393663,0.20092044549033128,0.018092158480125915,13.143299974741284,"[1, 0, 2, 3]","[-1, -1, 1, 1]"
"[qy,qx,qz,qw]_signs-,+,-,-",Linear Transform,0.020581519873897242,163.95655091147833,16.41623661102173,0.0782562721203944,179.88464183966158,"[1, 0, 2, 3]","[-1, 1, -1, -1]"
"[qy,qx,qz,qw]_signs-,+,-,-",Rigid Body,0.021069135446185345,164.8140371570729,16.502472851153478,0.09149870701352138,179.81145540940454,"[1, 0, 2, 3]","[-1, 1, -1, -1]"
"[qy,qx,qz,qw]_signs-,+,-,-",Random Forest,0.003885397306235424,1.9764184605574302,0.20152724336197844,0.017595217630065704,13.613904083488329,"[1, 0, 2, 3]","[-1, 1, -1, -1]"
"[qy,qx,qz,qw]_signs-,+,-,+",Linear Transform,0.020581519873897242,128.44981277170567,12.865562797044465,0.0782562721203944,179.86124888925326,"[1, 0, 2, 3]","[-1, 1, -1, 1]"
"[qy,qx,qz,qw]_signs-,+,-,+",Rigid Body,0.021069135446185345,127.85204146897148,12.806273282343334,0.09149870701352138,179.74569519207702,"[1, 0, 2, 3]","[-1, 1, -1, 1]"
"[qy,qx,qz,qw]_signs-,+,-,+",Random Forest,0.003853755583479438,1.9663346000521682,0.20048721558869628,0.017907993786103995,12.970141704957921,"[1, 0, 2, 3]","[-1, 1, -1, 1]"
"[qy,qx,qz,qw]_signs-,+,+,-",Linear Transform,0.020581519873897242,146.88914267391408,14.709495787265306,0.0782562721203944,179.60688376010359,"[1, 0, 2, 3]","[-1, 1, 1, -1]"
"[qy,qx,qz,qw]_signs-,+,+,-",Rigid Body,0.021069135446185345,146.71842105856433,14.69291124130262,0.09149870701352138,179.88878048326012,"[1, 0, 2, 3]","[-1, 1, 1, -1]"
"[qy,qx,qz,qw]_signs-,+,+,-",Random Forest,0.003883538761038774,1.9765373877574604,0.20153727753678483,0.017902456629288566,13.217476707690237,"[1, 0, 2, 3]","[-1, 1, 1, -1]"
"[qy,qx,qz,qw]_signs-,+,+,+",Linear Transform,0.020581519873897242,151.8018297113472,15.200764491008618,0.0782562721203944,179.4799766543225,"[1, 0, 2, 3]","[-1, 1, 1, 1]"
"[qy,qx,qz,qw]_signs-,+,+,+",Rigid Body,0.021069135446185345,151.60840047149725,15.181909182595911,0.09149870701352138,179.88879326235713,"[1, 0, 2, 3]","[-1, 1, 1, 1]"
"[qy,qx,qz,qw]_signs-,+,+,+",Random Forest,0.0038733995069050184,1.9711108921296605,0.20098448871987107,0.0182289573103345,12.672269689299544,"[1, 0, 2, 3]","[-1, 1, 1, 1]"
"[qy,qx,qz,qw]_signs+,-,-,-",Linear Transform,0.020581519873897242,151.8018297113472,15.200764491008618,0.0782562721203944,179.4799766543225,"[1, 0, 2, 3]","[1, -1, -1, -1]"
"[qy,qx,qz,qw]_signs+,-,-,-",Rigid Body,0.021069135446185345,151.60840047149725,15.181909182595911,0.09149870701352138,179.88879326235713,"[1, 0, 2, 3]","[1, -1, -1, -1]"
"[qy,qx,qz,qw]_signs+,-,-,-",Random Forest,0.003890186342038108,1.9604997132315631,0.19994015766519443,0.017837972923970456,14.269145450658504,"[1, 0, 2, 3]","[1, -1, -1, -1]"
"[qy,qx,qz,qw]_signs+,-,-,+",Linear Transform,0.020581519873897242,146.88914267391408,14.709495787265306,0.0782562721203944,179.60688376010359,"[1, 0, 2, 3]","[1, -1, -1, 1]"
"[qy,qx,qz,qw]_signs+,-,-,+",Rigid Body,0.021069135446185345,146.71842105856433,14.69291124130262,0.09149870701352138,179.88878048326012,"[1, 0, 2, 3]","[1, -1, -1, 1]"
"[qy,qx,qz,qw]_signs+,-,-,+",Random Forest,0.00387022286440834,1.954356002902937,0.19930582315470205,0.018084108051492506,13.42913943413676,"[1, 0, 2, 3]","[1, -1, -1, 1]"
"[qy,qx,qz,qw]_signs+,-,+,-",Linear Transform,0.020581519873897242,128.44981277170567,12.865562797044465,0.0782562721203944,179.86124888925326,"[1, 0, 2, 3]","[1, -1, 1, -1]"
"[qy,qx,qz,qw]_signs+,-,+,-",Rigid Body,0.021069135446185345,127.85204146897148,12.806273282343334,0.09149870701352138,179.74569519207702,"[1, 0, 2, 3]","[1, -1, 1, -1]"
"[qy,qx,qz,qw]_signs+,-,+,-",Random Forest,0.003877349994781184,1.9587568522444438,0.19975303521922558,0.0178005650573018,13.901213846050235,"[1, 0, 2, 3]","[1, -1, 1, -1]"
"[qy,qx,qz,qw]_signs+,-,+,+",Linear Transform,0.020581519873897242,163.95655091147833,16.41623661102173,0.0782562721203944,179.88464183966158,"[1, 0, 2, 3]","[1, -1, 1, 1]"
"[qy,qx,qz,qw]_signs+,-,+,+",Rigid Body,0.021069135446185345,164.8140371570729,16.502472851153478,0.09149870701352138,179.81145540940454,"[1, 0, 2, 3]","[1, -1, 1, 1]"
"[qy,qx,qz,qw]_signs+,-,+,+",Random Forest,0.0038696298343209143,1.9599082349962593,0.19986045333394684,0.01825918576149378,12.861736818691426,"[1, 0, 2, 3]","[1, -1, 1, 1]"
"[qy,qx,qz,qw]_signs+,+,-,-",Linear Transform,0.020581519873897242,144.66126762808835,14.486708282682732,0.0782562721203944,177.6980330453978,"[1, 0, 2, 3]","[1, 1, -1, -1]"
"[qy,qx,qz,qw]_signs+,+,-,-",Rigid Body,0.021069135446185345,145.1188334981116,14.532952485257345,0.09149870701352138,176.9852813169587,"[1, 0, 2, 3]","[1, 1, -1, -1]"
"[qy,qx,qz,qw]_signs+,+,-,-",Random Forest,0.003861059550810658,1.9655534787604332,0.200416407426854,0.017667337399408217,13.049579224542828,"[1, 0, 2, 3]","[1, 1, -1, -1]"
"[qy,qx,qz,qw]_signs+,+,-,+",Linear Transform,0.020581519873897242,145.47344087656296,14.567925607530194,0.0782562721203944,179.63576191034278,"[1, 0, 2, 3]","[1, 1, -1, 1]"
"[qy,qx,qz,qw]_signs+,+,-,+",Rigid Body,0.021069135446185345,144.70668855550042,14.491737990996228,0.09149870701352138,179.74702206264305,"[1, 0, 2, 3]","[1, 1, -1, 1]"
"[qy,qx,qz,qw]_signs+,+,-,+",Random Forest,0.00385468062852497,1.97261491903089,0.20111617253161398,0.01780450947895044,12.639633626048525,"[1, 0, 2, 3]","[1, 1, -1, 1]"
"[qy,qx,qz,qw]_signs+,+,+,-",Linear Transform,0.020581519873897242,125.02708682654712,12.52329020252861,0.0782562721203944,178.48819410091923,"[1, 0, 2, 3]","[1, 1, 1, -1]"
"[qy,qx,qz,qw]_signs+,+,+,-",Rigid Body,0.021069135446185345,125.11641577184548,12.532710712630733,0.09149870701352138,179.56876350121226,"[1, 0, 2, 3]","[1, 1, 1, -1]"
"[qy,qx,qz,qw]_signs+,+,+,-",Random Forest,0.003854242341476432,1.970308893890237,0.20088513173050013,0.01803394826911426,12.917676748881997,"[1, 0, 2, 3]","[1, 1, 1, -1]"
"[qy,qx,qz,qw]_signs+,+,+,+",Linear Transform,0.020581519873897242,165.19721109010996,16.540302628884895,0.0782562721203944,179.76629617982056,"[1, 0, 2, 3]","[1, 1, 1, 1]"
"[qy,qx,qz,qw]_signs+,+,+,+",Rigid Body,0.021069135446185345,164.96618217958783,16.51768735340497,0.09149870701352138,179.98539030885962,"[1, 0, 2, 3]","[1, 1, 1, 1]"
"[qy,qx,qz,qw]_signs+,+,+,+",Random Forest,0.0038690903961954137,1.9750833212862273,0.20137742252481813,0.018185465068875827,12.78925687415092,"[1, 0, 2, 3]","[1, 1, 1, 1]"
"[qy,qx,qw,qz]_signs-,-,-,-",Linear Transform,0.020581519873897242,130.59253751044162,13.079835270918059,0.0782562721203944,179.92006429352273,"[1, 0, 3, 2]","[-1, -1, -1, -1]"
"[qy,qx,qw,qz]_signs-,-,-,-",Rigid Body,0.021069135446185345,130.40929720468498,13.061998855914682,0.09149870701352138,179.6470502091281,"[1, 0, 3, 2]","[-1, -1, -1, -1]"
"[qy,qx,qw,qz]_signs-,-,-,-",Random Forest,0.0038568451587579294,1.9692395957847382,0.20078080473723176,0.018096218576655776,13.118499049255451,"[1, 0, 3, 2]","[-1, -1, -1, -1]"
"[qy,qx,qw,qz]_signs-,-,-,+",Linear Transform,0.020581519873897242,70.1603624452792,7.036617764401819,0.0782562721203944,178.94357485921722,"[1, 0, 3, 2]","[-1, -1, -1, 1]"
"[qy,qx,qw,qz]_signs-,-,-,+",Rigid Body,0.021069135446185345,70.34537622674726,7.055606758120912,0.09149870701352138,179.7231676822792,"[1, 0, 3, 2]","[-1, -1, -1, 1]"
"[qy,qx,qw,qz]_signs-,-,-,+",Random Forest,0.0038623285558548304,1.9719089934684257,0.20105322790269742,0.018111686500085787,13.109474946751902,"[1, 0, 3, 2]","[-1, -1, -1, 1]"
"[qy,qx,qw,qz]_signs-,-,+,-",Linear Transform,0.020581519873897242,112.52887483605404,11.273469003479303,0.0782562721203944,157.31514991632437,"[1, 0, 3, 2]","[-1, -1, 1, -1]"
"[qy,qx,qw,qz]_signs-,-,+,-",Rigid Body,0.021069135446185345,112.12618396783937,11.233687532230123,0.09149870701352138,158.77352388744316,"[1, 0, 3, 2]","[-1, -1, 1, -1]"
"[qy,qx,qw,qz]_signs-,-,+,-",Random Forest,0.0038846626338864027,1.9779525419200148,0.2016799168258879,0.01820434628087326,13.369581900166535,"[1, 0, 3, 2]","[-1, -1, 1, -1]"
"[qy,qx,qw,qz]_signs-,-,+,+",Linear Transform,0.020581519873897242,86.3393206031005,8.654513580183947,0.0782562721203944,179.91823335047232,"[1, 0, 3, 2]","[-1, -1, 1, 1]"
"[qy,qx,qw,qz]_signs-,-,+,+",Rigid Body,0.021069135446185345,86.93315378400769,8.714384513846953,0.09149870701352138,179.57392853404082,"[1, 0, 3, 2]","[-1, -1, 1, 1]"
"[qy,qx,qw,qz]_signs-,-,+,+",Random Forest,0.0038841925196856516,1.9717749885096056,0.20106169137064625,0.018461036677451827,13.153346547016943,"[1, 0, 3, 2]","[-1, -1, 1, 1]"
"[qy,qx,qw,qz]_signs-,+,-,-",Linear Transform,0.020581519873897242,114.82516780187899,11.503098300061797,0.0782562721203944,179.59734543816725,"[1, 0, 3, 2]","[-1, 1, -1, -1]"
"[qy,qx,qw,qz]_signs-,+,-,-",Rigid Body,0.021069135446185345,115.67856173083496,11.588925308529682,0.09149870701352138,178.81610590632997,"[1, 0, 3, 2]","[-1, 1, -1, -1]"
